@relation 'Toto Winning Numbers-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute Draw numeric
@attribute Date numeric
@attribute 'Winning Number 1' numeric
@attribute 'Winning Number 2' numeric
@attribute 'Winning Number 3' numeric
@attribute 'Winning Number 4' numeric
@attribute 'Winning Number 5' numeric
@attribute 'Winning Number 6' numeric
@attribute 'Additional Number ' numeric
@attribute 'From Last' numeric
@attribute Odd numeric
@attribute Even numeric
@attribute ' 1-10' numeric
@attribute ' 11-20' numeric
@attribute ' 21-30' numeric
@attribute ' 31-40' numeric
@attribute ' 41-50' numeric
@attribute 'Division 1 Winners' numeric
@attribute 'Division 1 Prize' numeric
@attribute 'Division 2 Winners' numeric
@attribute 'Division 2 Prize' numeric
@attribute 'Division 3 Winners' numeric
@attribute 'Division 3 Prize' numeric
@attribute 'Division 4 Winners' numeric
@attribute 'Division 4 Prize' numeric
@attribute 'Division 5 Winners' numeric
@attribute 'Division 5 Prize' numeric
@attribute 'Division 6 Winners' numeric
@attribute 'Division 6 Prize' numeric
@attribute 'Division 7 Winners' numeric
@attribute 'Division 7 Prize' numeric

@data
4,793,0,0,3,6,7,8,2,?,4,4,4,1,0,3,2,0,0,0,0,0,3,0,6,0,0,0,0,?,?
4,794,5,5,5,6,5,6,8,?,4,4,0,0,5,5,0,1,0,0,0,1,2,1,6,1,0,1,0,?,?
4,795,1,2,4,5,6,6,6,50,3,6,2,3,1,3,0,0,0,0,0,1,2,0,9,0,0,0,0,?,?
4,796,0,0,0,3,3,3,6,?,4,4,7,1,3,0,0,5,0,0,0,1,1,1,3,1,0,1,0,?,?
4,797,1,2,3,6,6,8,2,?,6,3,2,3,0,3,2,1,0,0,0,1,2,1,6,1,0,1,0,?,?
4,798,2,5,6,7,8,8,1,?,6,3,2,0,3,1,4,0,0,0,0,0,5,0,8,0,0,0,0,?,?
4,799,2,6,5,5,7,8,5,?,1,8,2,0,5,1,2,0,0,0,0,0,3,0,7,0,0,0,0,?,?
4,800,0,1,1,1,2,6,5,?,4,4,4,3,1,1,0,1,0,0,0,1,1,1,3,1,0,1,0,?,?
4,801,4,6,6,6,7,8,7,96,6,3,0,1,3,3,2,0,1,0,0,1,3,0,9,1,0,1,0,?,?
4,802,0,7,6,7,6,6,1,76,4,4,2,0,3,5,0,0,0,0,0,0,4,0,8,0,0,0,0,?,?
4,803,0,1,1,5,7,8,7,?,8,1,4,1,1,1,2,0,0,0,0,1,1,1,4,1,0,1,0,?,?
4,804,0,4,4,6,6,8,8,45,4,4,2,1,1,3,2,0,2,0,0,2,3,1,7,2,0,2,0,?,?
4,805,2,3,6,6,7,7,4,26,6,3,2,1,1,5,0,0,0,0,0,1,4,1,6,1,0,1,0,?,?
4,806,2,2,2,4,5,7,1,?,1,8,2,3,1,3,0,0,0,0,0,1,2,1,3,1,0,1,0,?,?
4,807,2,3,3,3,2,6,2,41,4,4,0,9,0,1,0,0,2,0,0,2,2,2,4,2,0,2,0,?,?
4,808,2,4,4,7,7,8,8,41,9,0,2,1,1,3,2,0,0,0,0,1,2,1,7,1,0,1,0,?,?
4,809,4,4,8,8,8,8,5,46,4,4,0,3,0,3,4,0,0,0,0,0,3,0,8,0,0,0,0,?,?
4,810,2,2,2,2,6,6,6,?,3,6,4,3,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,?,?
4,811,0,1,2,4,4,6,6,?,4,4,4,1,3,1,0,3,1,1,0,4,2,4,5,4,0,3,0,?,?
4,812,1,1,3,6,5,8,6,60,3,6,4,1,0,3,2,0,0,0,0,1,2,0,7,1,0,0,0,?,?
4,813,1,1,4,4,4,8,2,34,6,3,4,0,5,0,2,1,0,0,0,1,2,1,2,1,0,1,0,?,?
4,814,0,0,1,4,4,8,8,?,6,3,7,0,3,0,2,0,1,0,0,2,1,1,5,2,0,1,0,?,?
4,815,0,2,3,6,6,7,9,?,4,4,2,3,0,3,2,0,0,0,0,0,4,0,9,0,0,0,0,?,?
4,816,0,1,2,5,6,8,0,?,6,3,4,1,1,1,2,0,0,0,0,1,2,1,4,1,0,1,0,?,?
4,817,1,2,1,1,4,8,4,168,6,3,4,3,1,0,2,0,0,0,0,1,2,1,4,1,0,1,0,?,?
4,818,0,1,2,2,5,6,2,?,4,4,4,3,0,3,0,0,0,0,0,1,3,1,5,1,0,1,0,?,?
4,819,1,1,4,5,7,7,8,?,4,4,4,1,1,3,0,1,0,0,0,1,2,1,6,1,0,1,0,?,?
4,820,0,1,1,3,5,6,4,98,4,4,7,0,1,3,0,0,0,0,0,1,2,1,5,0,0,0,0,?,?
4,821,2,2,3,3,5,7,0,98,4,4,2,3,1,3,0,1,0,0,0,1,2,1,3,0,0,0,0,?,?
4,822,4,4,4,5,5,8,2,93,6,3,0,3,3,1,2,3,0,0,0,1,2,1,6,0,0,0,0,?,?
4,823,3,4,3,6,6,6,3,?,3,6,0,5,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,?,?
4,824,1,2,4,4,3,7,0,?,4,4,2,3,3,1,0,4,0,0,0,2,2,1,5,0,0,0,0,?,?
4,825,2,2,3,3,4,6,4,169,8,1,2,5,1,1,0,0,0,0,0,1,1,1,4,0,0,0,0,?,?
4,826,1,2,1,4,8,8,4,43,8,1,4,1,1,0,4,0,0,0,0,1,3,1,6,0,0,0,0,?,?
4,827,1,1,1,2,1,2,5,70,6,3,7,3,1,0,0,6,0,0,0,3,0,0,2,0,0,0,0,?,?
4,828,0,0,1,2,6,8,8,?,1,8,7,1,0,1,2,0,0,0,0,1,3,0,7,0,0,0,0,?,?
4,829,0,1,1,3,3,5,7,?,9,0,4,1,3,1,0,0,0,0,0,1,1,1,5,0,0,0,0,?,?
4,830,0,1,2,5,5,6,0,?,1,8,4,1,1,3,0,1,0,0,0,1,2,1,4,0,0,0,0,?,?
4,831,0,1,4,7,7,8,1,?,6,3,4,1,0,3,2,1,0,0,0,1,1,1,4,0,0,0,0,?,?
4,832,3,3,4,5,5,5,0,96,9,0,0,3,3,3,0,1,0,0,0,1,2,1,3,0,0,0,0,?,?
4,833,0,1,1,4,4,8,5,170,3,6,7,0,3,0,2,1,1,0,0,3,1,0,3,0,0,0,0,?,?
4,834,0,0,3,5,4,8,4,25,1,8,4,1,3,0,2,0,0,0,0,1,2,1,6,0,0,0,0,?,?
4,835,3,8,8,8,8,8,1,24,6,3,0,1,0,5,4,0,0,0,0,0,4,0,9,0,0,0,0,?,?
4,836,1,3,2,2,2,4,6,2,6,3,2,5,3,0,0,2,0,0,0,1,2,1,6,0,0,0,0,?,?
4,837,3,3,4,4,5,8,6,?,4,4,0,5,1,1,2,1,0,0,0,1,3,0,7,0,0,0,0,?,?
4,838,0,0,0,1,4,8,1,171,4,4,7,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0,0,?,?
4,839,0,1,2,3,4,6,6,76,3,6,4,3,1,1,0,5,1,2,0,0,2,0,6,0,0,0,0,?,?
4,840,0,2,2,2,2,4,2,10,4,4,4,3,1,1,0,2,0,0,0,2,2,0,3,0,0,0,0,?,?
4,841,1,3,4,5,7,8,0,172,4,4,2,1,3,1,2,0,0,0,0,1,3,1,6,0,0,0,0,?,?
4,842,1,3,4,6,6,8,6,?,1,8,2,1,1,3,2,0,1,0,0,1,3,1,6,0,0,0,0,?,?
4,843,1,2,4,6,6,6,5,?,3,6,2,3,0,5,0,1,0,0,0,2,2,0,6,0,0,0,0,?,?
4,844,1,6,5,5,7,8,0,34,4,4,2,0,5,1,2,0,0,0,0,1,4,1,6,0,0,0,0,?,?
4,845,0,1,1,2,6,8,3,69,3,6,4,3,0,1,2,5,0,1,0,0,2,0,5,0,0,0,0,?,?
4,846,0,2,5,6,5,6,5,36,4,4,2,1,1,5,0,0,0,0,0,1,3,1,6,0,0,0,0,?,?
4,847,7,6,7,8,8,8,5,12,6,3,0,0,3,3,4,1,0,0,0,1,4,1,9,0,0,0,0,?,?
4,848,0,6,7,7,8,8,1,173,6,3,2,0,1,3,4,0,0,0,0,0,4,0,7,0,0,0,0,?,?
4,849,0,1,1,6,6,8,1,?,4,4,7,0,0,3,2,0,1,0,0,1,2,0,3,0,0,0,0,?,?
4,850,2,4,5,5,8,8,4,8,4,4,2,1,3,0,4,0,0,0,0,0,3,0,6,0,0,0,0,?,?
4,851,2,2,6,7,7,8,4,?,8,1,2,1,0,5,2,4,0,1,0,0,3,0,6,0,0,0,0,?,?
4,852,3,4,5,5,5,6,8,?,3,6,0,3,3,3,0,0,1,0,0,1,3,1,6,0,0,0,0,?,?
4,853,0,4,4,7,8,8,5,?,1,8,2,3,0,1,4,0,0,0,0,0,4,0,7,0,0,0,0,?,?
4,854,0,0,1,4,3,4,2,?,9,0,7,0,3,1,0,3,0,0,0,2,0,1,3,0,0,0,0,?,?
3,855,2,2,2,5,5,8,1,36,6,3,2,3,1,1,2,0,1,0,0,1,3,1,5,0,0,0,0,?,?
3,856,3,4,5,5,4,7,1,?,4,4,0,3,5,1,0,0,0,0,0,0,4,0,6,0,0,0,0,?,?
3,857,0,0,4,6,6,7,3,35,8,1,4,0,1,5,0,0,1,0,0,1,2,1,5,0,0,0,0,?,?
3,858,0,1,2,3,3,3,3,174,4,4,4,1,5,0,0,0,0,0,0,1,1,1,3,0,0,0,0,?,?
3,859,4,4,4,8,8,8,4,?,3,6,0,3,1,1,4,0,2,0,0,2,3,1,7,0,0,0,0,?,?
3,860,0,3,3,3,4,5,7,?,6,3,2,3,3,1,0,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,861,4,4,4,5,6,8,7,16,6,3,0,3,3,1,2,0,0,0,0,0,4,0,9,0,0,0,0,?,?
3,862,0,4,5,5,8,8,8,?,3,6,2,1,3,0,4,0,0,0,0,0,3,0,8,0,0,0,0,?,?
3,863,2,1,2,2,2,5,1,10,1,8,4,3,1,1,0,0,0,0,0,1,1,1,2,0,0,0,0,?,?
3,864,1,1,2,3,2,8,3,43,8,1,4,3,1,0,2,2,0,0,0,1,2,1,4,0,0,0,0,?,?
3,865,0,0,1,5,4,7,3,?,6,3,7,0,3,1,0,0,0,0,0,1,1,1,5,0,0,0,0,?,?
3,866,2,3,3,4,4,8,8,175,3,6,2,3,3,0,2,0,1,0,0,1,2,1,8,0,0,0,0,?,?
3,867,0,3,3,4,4,4,9,13,1,8,2,3,5,0,0,0,0,0,0,1,2,0,9,0,0,0,0,?,?
3,868,4,5,5,6,6,8,5,75,4,4,0,1,3,3,2,0,0,0,0,0,4,0,7,0,0,0,0,?,?
3,869,0,1,1,5,5,5,3,45,3,6,7,0,1,3,0,0,1,0,0,2,1,0,3,0,0,0,0,?,?
3,870,0,2,4,5,5,5,1,176,4,4,2,1,3,3,0,0,0,0,0,1,2,1,3,0,0,0,0,?,?
3,871,0,3,6,7,7,8,1,12,6,3,2,1,0,5,2,1,0,0,0,0,3,0,6,0,0,0,0,?,?
3,872,0,1,1,3,8,8,0,39,6,3,4,3,0,0,4,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,873,3,3,6,5,5,8,7,?,1,8,0,3,3,1,2,0,0,0,0,1,2,0,8,0,0,0,0,?,?
3,874,0,1,1,4,6,8,3,25,6,3,4,1,1,1,2,1,0,0,0,0,3,1,6,0,0,0,0,?,?
3,875,3,3,3,4,6,8,5,25,4,4,0,5,1,1,2,0,1,0,0,1,4,1,7,0,0,0,0,?,?
3,876,2,5,7,7,7,8,0,?,1,8,2,0,1,5,2,0,0,0,0,0,4,0,7,0,0,0,0,?,?
3,877,0,4,4,4,3,7,5,112,6,3,2,1,5,0,2,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,878,0,2,5,4,6,7,7,?,1,8,2,1,3,3,0,0,2,0,0,2,2,0,4,0,0,0,0,?,?
3,879,1,3,2,5,5,5,3,?,4,4,2,3,1,3,0,0,0,0,0,1,3,1,7,0,0,0,0,?,?
3,880,0,3,3,3,6,7,1,?,4,4,2,3,1,1,2,0,0,0,0,0,3,0,6,0,0,0,0,?,?
3,881,0,1,1,1,1,6,3,?,8,1,7,3,0,1,0,2,0,0,0,3,1,0,3,0,0,0,0,?,?
3,882,0,2,2,2,2,2,6,?,8,1,2,5,3,0,0,0,0,0,0,2,2,0,3,0,0,0,0,?,?
3,883,0,0,1,2,5,8,0,25,6,3,7,1,0,1,2,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,884,1,1,4,5,8,8,4,177,3,6,4,0,3,0,4,1,1,0,0,2,3,0,6,0,0,0,0,?,?
3,885,2,4,4,5,8,8,4,178,6,3,2,3,1,0,4,0,0,0,0,1,3,1,8,0,0,0,0,?,?
3,886,1,5,6,6,8,8,1,32,9,0,2,0,3,1,4,0,0,0,0,0,4,1,5,0,0,0,0,?,?
3,887,1,1,2,1,4,8,3,32,3,6,4,3,1,0,2,2,0,0,0,1,1,1,4,0,0,0,0,?,?
3,888,0,1,1,3,4,6,1,19,4,4,4,1,3,1,0,0,1,0,0,2,1,0,3,0,0,0,0,?,?
3,889,4,3,6,6,7,8,0,48,1,8,0,3,1,3,2,0,0,0,0,0,5,0,9,0,0,0,0,?,?
3,890,3,4,5,5,8,8,7,72,4,4,0,3,3,0,4,0,0,0,0,0,3,0,8,0,0,0,0,?,?
3,891,1,1,3,4,5,5,7,?,6,3,4,1,1,3,0,1,0,0,0,1,2,0,6,0,0,0,0,?,?
3,892,2,2,2,5,6,7,6,?,0,9,2,3,1,3,0,1,1,0,0,2,3,0,6,0,0,0,0,?,?
3,893,4,6,5,6,8,8,4,?,6,3,0,1,3,1,4,0,0,0,0,1,3,1,6,0,0,0,0,?,?
3,894,0,2,5,6,5,6,7,69,4,4,2,1,1,5,0,0,0,0,0,0,4,0,8,0,0,0,0,?,?
3,895,2,6,7,7,7,8,0,52,3,6,2,0,1,5,2,0,4,0,0,4,3,0,6,0,0,0,0,?,?
3,896,2,2,4,4,5,6,3,?,6,3,2,1,3,3,0,0,0,0,0,1,1,1,2,0,0,0,0,?,?
3,897,0,2,5,8,8,8,0,?,8,1,2,1,1,1,4,0,0,0,0,0,4,0,8,0,0,0,0,?,?
3,898,4,4,4,6,7,8,6,12,8,1,0,3,1,3,2,1,0,0,0,1,3,1,8,0,0,0,0,?,?
3,899,1,6,6,9,8,8,8,12,4,4,2,0,3,0,7,0,0,0,0,0,4,0,6,0,0,0,0,?,?
3,900,2,2,3,3,6,8,6,8,4,4,2,3,1,1,2,0,0,0,0,0,4,1,5,0,0,0,0,?,?
3,901,2,2,2,2,1,8,6,179,3,6,4,5,0,0,2,0,0,0,0,1,2,0,8,0,0,0,0,?,?
3,902,2,3,3,3,5,5,9,?,1,8,2,5,0,3,0,1,0,0,0,1,1,0,6,0,0,0,0,?,?
3,903,1,5,5,7,8,8,5,4,9,0,2,0,3,1,4,0,1,0,0,1,3,1,8,0,0,0,0,?,?
3,904,0,2,2,5,6,6,8,9,3,6,2,3,1,3,0,0,0,0,0,1,2,0,7,0,0,0,0,?,?
3,905,3,4,4,3,3,4,7,?,4,4,0,3,7,0,0,4,0,0,0,4,1,0,5,0,0,0,0,?,?
3,906,4,4,7,7,6,8,8,15,4,4,0,3,0,5,2,0,0,0,0,1,4,1,9,0,0,0,0,?,?
3,907,0,0,1,4,6,8,7,43,6,3,4,1,1,1,2,0,0,0,0,0,3,0,8,0,0,0,0,?,?
3,908,1,3,6,6,5,7,2,?,4,4,2,1,1,3,2,0,1,0,0,1,3,1,5,0,0,0,0,?,?
3,909,1,2,5,7,6,6,7,180,6,3,2,1,1,5,0,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,910,2,3,4,5,5,6,4,65,8,1,0,3,3,3,0,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,911,2,3,3,5,5,5,3,70,1,8,0,5,1,3,0,2,0,0,0,2,2,0,7,0,0,0,0,?,?
3,912,0,3,3,3,3,6,4,?,3,6,2,5,1,1,0,0,0,0,0,1,4,1,5,0,0,0,0,?,?
3,913,0,1,5,5,6,8,2,52,4,4,4,0,3,1,2,0,0,0,0,0,3,0,6,0,0,0,0,?,?
3,914,2,3,3,3,3,4,0,181,6,3,2,5,3,0,0,1,0,0,0,1,1,1,3,0,0,0,0,?,?
3,915,1,3,3,3,2,3,0,32,6,3,2,7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,?,?
3,916,0,1,1,4,3,6,3,?,8,1,7,0,3,1,0,1,0,0,0,1,2,1,4,0,0,0,0,?,?
3,917,2,3,4,5,6,7,0,?,1,8,2,1,3,1,2,1,2,1,0,4,2,0,6,0,0,0,0,?,?
3,918,0,0,0,4,4,8,0,13,8,1,7,0,3,0,2,0,0,0,0,1,1,1,3,0,0,0,0,?,?
3,919,0,2,4,4,5,5,1,182,1,8,2,1,3,3,0,0,0,0,0,0,4,1,4,0,0,0,0,?,?
3,920,0,1,2,3,2,5,7,10,3,6,4,3,1,1,0,1,0,0,0,1,2,1,6,0,0,0,0,?,?
3,921,0,2,4,3,5,8,5,10,4,4,2,3,1,1,2,0,0,0,0,0,3,1,5,0,0,0,0,?,?
3,922,0,3,3,3,2,2,5,46,6,3,2,5,3,0,0,0,1,0,0,1,2,1,5,0,0,0,0,?,?
3,923,0,2,3,5,4,8,9,?,6,3,2,3,3,0,2,0,0,0,0,1,2,0,7,0,0,0,0,?,?
3,924,1,2,4,6,6,7,0,65,4,4,2,1,1,3,2,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,925,0,2,2,4,3,8,0,83,4,4,2,3,3,0,2,0,1,0,0,1,2,1,5,0,0,0,0,?,?
3,926,2,6,5,6,7,8,2,36,1,8,2,0,3,3,2,0,0,0,0,1,3,1,5,0,0,0,0,?,?
3,927,0,0,2,5,8,8,3,?,8,1,4,1,1,0,4,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,928,3,4,6,6,5,7,5,?,1,8,0,3,1,5,0,2,0,0,0,1,2,0,6,0,0,0,0,?,?
3,929,4,4,4,5,6,7,2,?,4,4,0,3,3,3,0,1,0,0,0,1,2,1,5,0,0,0,0,?,?
3,930,2,2,2,3,4,7,5,?,3,6,4,1,3,1,0,1,0,0,0,1,2,1,4,0,0,0,0,?,?
3,931,6,7,7,7,6,6,3,19,4,4,0,0,3,7,0,0,0,0,0,0,3,0,8,0,0,0,0,?,?
3,932,6,5,8,8,8,8,7,183,4,4,0,0,3,1,7,0,1,0,0,1,4,1,7,0,0,0,0,?,?
3,933,0,8,7,7,7,8,5,?,6,3,2,0,0,7,2,0,0,0,0,1,2,0,7,0,0,0,0,?,?
3,934,0,1,1,4,4,7,0,62,4,4,7,0,3,1,0,2,0,0,0,1,2,1,3,0,0,0,0,?,?
3,935,2,1,2,2,2,8,4,?,4,4,4,3,1,0,2,1,0,0,0,1,1,1,4,0,0,0,0,?,?
3,936,0,0,2,2,5,7,9,?,4,4,4,3,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,937,4,4,4,4,3,3,3,23,3,6,0,3,7,0,0,0,0,0,0,1,1,1,3,0,0,0,0,?,?
3,938,0,2,2,3,3,6,5,28,4,4,2,5,1,1,0,1,0,0,0,1,3,1,6,0,0,0,0,?,?
3,939,0,2,2,6,7,7,4,8,4,4,4,1,0,3,2,0,0,0,0,0,4,0,7,0,0,0,0,?,?
3,940,1,1,1,3,3,6,0,?,4,4,7,0,3,1,0,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,941,4,4,4,4,4,5,5,?,4,4,0,3,5,1,0,8,0,2,0,0,3,0,5,0,0,0,0,?,?
3,942,0,1,2,4,5,6,9,45,3,6,4,1,1,3,0,1,0,0,0,2,3,0,6,0,0,0,0,?,?
3,943,1,6,6,6,7,8,4,?,3,6,2,0,3,3,2,0,0,0,0,1,3,1,7,0,0,0,0,?,?
3,944,0,0,2,2,5,8,7,?,4,4,4,3,0,1,2,1,0,0,0,1,2,1,7,0,0,0,0,?,?
3,945,2,2,1,4,4,8,0,?,6,3,4,1,3,0,2,4,0,2,0,0,2,0,3,0,0,0,0,?,?
3,946,1,1,3,4,7,7,3,?,4,4,4,1,1,3,0,0,0,0,0,1,2,1,5,0,0,0,0,?,?
3,947,0,0,8,7,8,8,3,?,6,3,4,0,0,3,4,1,0,0,0,0,3,0,7,0,0,0,0,?,?
3,948,6,5,5,5,5,6,3,19,4,4,0,0,7,3,0,0,0,0,0,1,2,1,6,0,0,0,0,?,?
3,949,2,4,5,7,7,8,3,?,3,6,0,3,1,3,2,0,0,0,0,0,3,1,5,0,0,0,0,?,?
3,950,0,0,0,5,5,6,8,?,6,3,7,0,1,3,0,0,0,0,0,1,2,0,8,0,0,0,0,?,?
3,951,1,2,5,4,4,4,3,?,4,4,4,0,5,1,0,4,0,0,0,2,2,1,5,0,0,0,0,?,?
3,952,3,5,6,7,7,8,8,34,4,4,0,1,3,3,2,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,953,0,5,5,7,8,8,3,184,4,4,2,0,3,1,4,1,0,0,0,0,3,0,9,0,0,0,0,?,?
3,954,2,2,3,3,3,6,6,?,1,8,0,5,3,1,0,0,0,0,0,1,2,1,5,0,0,0,0,?,?
3,955,5,7,7,8,8,8,0,185,4,4,0,1,1,1,7,0,1,0,0,1,4,1,8,0,0,0,0,?,?
3,956,0,3,5,6,8,8,3,?,3,6,2,1,1,1,4,0,0,0,0,1,3,0,8,0,0,0,0,?,?
3,957,4,4,4,5,6,6,3,?,3,6,0,3,3,3,0,1,0,0,0,1,2,0,7,0,0,0,0,?,?
3,958,1,2,1,1,1,8,1,39,3,6,4,5,0,0,2,0,1,1,0,2,1,0,1,0,0,0,0,?,?
3,959,4,5,5,4,8,8,0,186,1,8,0,1,5,0,4,0,0,0,0,0,4,0,8,0,0,0,0,?,?
3,960,2,4,5,4,7,8,4,83,1,8,2,1,3,1,2,1,1,0,0,2,3,0,6,0,0,0,0,?,?
3,961,2,2,2,4,5,8,0,187,3,6,2,3,1,1,2,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,962,4,4,5,5,5,8,0,?,6,3,0,3,3,1,2,0,0,0,0,0,3,0,9,0,0,0,0,?,?
3,963,0,1,1,1,3,3,3,36,6,3,7,1,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,?,?
3,964,3,5,5,6,5,5,0,?,4,4,0,1,3,5,0,0,0,0,0,0,4,0,7,0,0,0,0,?,?
3,965,0,1,1,0,3,4,8,?,4,4,9,0,3,0,0,3,0,0,0,3,0,1,4,0,0,0,0,?,?
3,966,0,2,3,5,6,7,4,?,4,4,2,3,1,3,0,4,0,0,0,1,2,1,4,0,0,0,0,?,?
3,967,0,0,2,3,3,8,8,10,4,4,4,1,3,0,2,1,0,0,0,1,2,0,9,0,0,0,0,?,?
3,968,2,3,4,5,5,5,3,48,4,4,0,3,3,3,0,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,969,3,4,4,5,7,8,5,?,3,6,0,3,3,1,2,1,0,0,0,0,3,0,7,0,0,0,0,?,?
3,970,2,3,3,3,3,5,6,41,6,3,2,5,1,1,0,0,0,0,0,1,2,0,6,0,0,0,0,?,?
3,971,0,1,3,7,8,8,2,?,8,1,4,1,0,1,4,1,0,0,0,1,2,1,5,0,0,0,0,?,?
3,972,0,1,2,2,2,4,8,24,6,3,4,5,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,?,?
3,973,2,3,2,5,6,7,6,2,6,3,2,3,1,1,2,2,0,0,0,2,3,0,5,0,0,0,0,?,?
3,974,3,3,4,4,3,6,8,98,4,4,0,3,5,1,0,0,0,0,0,1,3,1,5,0,0,0,0,?,?
3,975,2,4,4,5,6,7,6,16,6,3,2,1,3,3,0,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,976,3,3,3,4,4,7,0,?,3,6,0,5,3,0,2,0,2,0,0,3,2,0,6,0,0,0,0,?,?
3,977,0,0,4,4,6,6,1,?,1,8,4,0,3,3,0,0,0,0,0,1,4,0,4,0,0,0,0,?,?
3,978,0,4,6,7,7,8,5,?,8,1,2,1,0,5,2,0,0,0,0,0,4,0,9,0,0,0,0,?,?
3,979,1,1,4,4,4,5,3,36,6,3,4,0,5,1,0,4,0,0,0,3,1,0,4,0,0,0,0,?,?
3,980,2,3,3,2,4,5,7,?,4,4,0,7,1,1,0,0,0,0,0,1,2,1,5,0,0,0,0,?,?
3,981,1,3,6,6,7,7,8,?,4,4,2,1,1,3,2,0,0,0,0,0,4,0,7,0,0,0,0,?,?
3,982,0,1,1,2,2,3,5,?,4,4,7,1,3,0,0,0,0,0,0,1,1,1,3,0,0,0,0,?,?
3,983,2,2,6,7,7,8,8,?,6,3,2,1,1,3,2,0,1,0,0,1,2,1,5,0,0,0,0,?,?
3,984,1,1,1,6,6,6,6,15,4,4,7,0,0,5,0,0,0,0,0,1,2,1,5,0,0,0,0,?,?
3,985,3,4,4,4,5,6,8,?,6,3,0,3,3,3,0,2,0,0,0,1,2,0,6,0,0,0,0,?,?
3,986,2,5,7,7,7,8,3,?,6,3,2,0,1,5,2,1,1,0,0,2,3,0,6,0,0,0,0,?,?
3,987,0,3,3,3,5,8,1,?,4,4,2,3,1,1,2,0,0,0,0,1,4,1,6,0,0,0,0,?,?
3,988,1,1,2,5,6,7,3,?,6,3,4,1,1,3,0,0,0,0,0,1,2,1,3,0,0,0,0,?,?
3,989,0,1,1,1,2,8,5,?,8,1,7,1,1,0,2,3,0,1,0,2,0,0,1,0,0,0,0,?,?
3,990,1,5,6,7,6,7,1,15,8,1,2,0,1,7,0,0,1,0,0,1,3,1,6,0,0,0,0,?,?
3,991,1,7,8,8,8,8,6,188,4,4,2,0,1,1,7,0,0,0,0,0,4,0,7,0,0,0,0,?,?
3,992,1,1,1,3,2,8,6,10,4,4,7,1,1,0,2,0,0,0,0,1,1,1,5,0,0,0,0,?,?
3,993,1,5,5,4,5,6,5,?,4,4,2,0,5,3,0,0,1,0,0,1,3,1,6,0,0,0,0,?,?
3,994,2,4,5,5,8,8,2,83,1,8,2,1,3,0,4,0,0,0,0,0,3,0,7,0,0,0,0,?,?
3,995,0,2,3,3,3,5,1,18,3,6,2,3,3,1,0,0,0,0,0,1,2,1,4,0,0,0,0,?,?
3,996,5,6,7,8,8,8,4,71,3,6,0,1,1,3,4,0,1,0,0,1,4,1,6,0,0,0,0,?,?
3,997,0,0,0,1,3,7,3,?,4,4,7,1,1,0,2,0,0,0,0,1,2,1,2,0,0,0,0,?,?
2,998,2,3,4,5,4,7,4,2,1,8,2,1,5,1,0,1,0,0,0,0,3,1,5,0,0,0,0,?,?
2,999,0,1,2,2,3,3,5,?,4,4,4,3,3,0,0,2,0,0,0,2,0,1,3,0,0,0,0,?,?
2,1000,2,7,7,7,8,8,2,18,6,3,0,1,1,3,4,0,0,0,0,0,5,0,7,0,0,0,0,?,?
2,1001,0,1,4,4,5,6,6,28,3,6,4,0,3,3,0,2,0,0,0,1,2,0,8,0,0,0,0,?,?
2,1002,0,0,4,4,7,8,8,189,6,3,4,0,3,1,2,0,0,0,0,0,5,0,8,0,0,0,0,?,?
2,1003,0,8,7,7,7,8,8,40,8,1,2,0,0,7,2,3,1,2,0,3,3,0,5,0,0,0,0,?,?
2,1004,1,2,3,2,5,7,2,?,4,4,2,5,0,3,0,1,0,0,0,1,2,1,5,0,0,0,0,?,?
